timestamp,ul_delay,dl_delay,lost_packets,rsrp,transfer_protocol,ulrx_cell,cell_id
2021-05-19 16:15:38,0.0090664,0.0114465,0,-92.4211,1,410022,1
2021-05-19 16:15:39,0.0212377999999999,0.0059021,150,-92.5291,1,300000,1
2021-05-19 16:15:40,0.0111482999999999,0.00624343,23,-92.6391,1,377988,1
2021-05-19 16:15:41,0.00663491,0.00685029,1,-92.7509,1,424820,1
2021-05-19 16:15:42,0.00592562,0.00660111,0,-92.8625,1,409914,1
2021-05-19 16:15:43,0.00810948,0.00712229,33,-92.9666,1,399214,1
2021-05-19 16:15:44,0.00956288,0.00719324,29,-93.07,1,373014,1
2021-05-19 16:15:45,0.0270762999999999,0.00590211,206,-93.1727,1,254690,1
2021-05-19 16:15:46,0.0103727,0.00624343,0,-93.2747,1,411630,1
2021-05-19 16:15:47,0.00802857,0.00685431,30,-93.3761,1,402036,1
2021-05-19 16:15:48,0.00615504,0.0147011,0,-93.4767,1,411144,1
2021-05-19 16:15:49,0.0059826,0.00589842,1,-93.5766,1,423340,1
2021-05-19 16:15:50,0.00592857,0.00624343,0,-93.6758,1,409860,1
2021-05-19 16:15:51,0.0339253,0.00589807,282,-93.7071,1,218734,1
2021-05-19 16:15:52,0.0113409,0.00624343,46,-93.5951,1,352050,1
2021-05-19 16:15:53,0.0272912,0.00712217,231,-93.4818,1,235946,1
2021-05-19 16:15:54,0.0121075,0.00719324,0,-93.3671,1,411198,1
2021-05-19 16:15:55,0.00722769,0.00589274,15,-93.2511,1,412254,1
2021-05-19 16:15:56,0.00593745,0.00589095,0,-93.1338,1,409860,1
2021-05-19 16:15:57,0.0433603,0.00589606,358,-93.015,1,164062,1
2021-05-19 16:15:58,0.0122637999999999,0.0247434,0,-92.8947,1,412482,1
2021-05-19 16:15:59,0.00590203,0.00786238,0,-92.773,1,423694,1
2021-05-19 16:16:00,0.00688715,0.00808007,1,-92.6498,1,409860,1
2021-05-19 16:16:01,0.00695697,0.00788423,2,-92.5251,1,423232,1
2021-05-19 16:16:02,0.00691391,0.00853543,0,-92.3987,1,411198,1
2021-05-19 16:16:03,0.00732186,0.00806439,3,-92.2707,1,423232,1
